utt_id,session,pass,was_corrected,hypothesis,script_text,verbatim_text,verbatim_substitutions,verbatim_deletions,verbatim_insertions,verbatim_reference_length,verbatim_wer,verbatim_alignment,script_substitutions,script_deletions,script_insertions,script_reference_length,script_wer,script_alignment
s02_C_creak_D016,s02,C_creak,False,Wet leaves clogged the gutter above the window,Wet leaves clogged the gutter above the window.,Wet leaves clogged the gutter above the window.,0,0,0,8,0.0,wet leaves clogged the gutter above the window,0,0,0,8,0.0,wet leaves clogged the gutter above the window
s02_C_creak_D017,s02,C_creak,False,I bought a secondhand bicycle for $40,I bought a secondhand bicycle for forty dollars.,I bought a secondhand bicycle for forty dollars.,0,0,0,8,0.0,i bought a secondhand bicycle for forty dollars,0,0,0,8,0.0,i bought a secondhand bicycle for forty dollars
s02_C_creak_D018,s02,C_creak,False,The mountain village looked empty in the photograph,The mountain village looked empty in the photograph.,The mountain village looked empty in the photograph.,0,0,0,8,0.0,the mountain village looked empty in the photograph,0,0,0,8,0.0,the mountain village looked empty in the photograph
s02_C_creak_D019,s02,C_creak,False,Three sparrows fought over crust of,Three sparrows fought over a crust of bread.,Three sparrows fought over a crust of bread.,0,2,0,8,0.25,three sparrows fought over [-a] crust of [-bread],0,2,0,8,0.25,three sparrows fought over [-a] crust of [-bread]
s02_C_creak_D020,s02,C_creak,False,His youngest brother plays trumpet in the marching band,His youngest brother plays trumpet in the marching band.,His youngest brother plays trumpet in the marching band.,0,0,0,9,0.0,his youngest brother plays trumpet in the marching band,0,0,0,9,0.0,his youngest brother plays trumpet in the marching band
s02_C_creak_D021,s02,C_creak,False,The recipe called for saffron which we could not find,"The recipe called for saffron, which we could not find.","The recipe called for saffron, which we could not find.",0,0,0,10,0.0,the recipe called for saffron which we could not find,0,0,0,10,0.0,the recipe called for saffron which we could not find
s02_C_creak_D022,s02,C_creak,False,Snowberry the fence post by early January,Snow buried the fence posts by early January.,Snow buried the fence posts by early January.,2,1,0,8,0.375,[-snow] [buried->snowberry] the fence [posts->post] by early january,2,1,0,8,0.375,[-snow] [buried->snowberry] the fence [posts->post] by early january
s02_C_creak_D023,s02,C_creak,False,She wrote the whole essay on a borrowed laptop,She wrote the whole essay on a borrowed laptop.,She wrote the whole essay on a borrowed laptop.,0,0,0,9,0.0,she wrote the whole essay on a borrowed laptop,0,0,0,9,0.0,she wrote the whole essay on a borrowed laptop
s02_C_creak_D024,s02,C_creak,False,The engine cost wants and then went silent,The engine coughed once and then went silent.,The engine coughed once and then went silent.,2,0,0,8,0.25,the engine [coughed->cost] [once->wants] and then went silent,2,0,0,8,0.25,the engine [coughed->cost] [once->wants] and then went silent
s02_C_creak_D025,s02,C_creak,False,Amber light spilled across the polished floorboards,Amber light spilled across the polished floorboards.,Amber light spilled across the polished floorboards.,0,0,0,7,0.0,amber light spilled across the polished floorboards,0,0,0,7,0.0,amber light spilled across the polished floorboards
s02_C_creak_D026,s02,C_creak,False,We watched the store move east across the Valley,We watched the storm move east across the valley.,We watched the storm move east across the valley.,1,0,0,9,0.1111,we watched the [storm->store] move east across the valley,1,0,0,9,0.1111,we watched the [storm->store] move east across the valley
s02_C_creak_D027,s02,C_creak,True,The Taylor pinned the with practice finger,The tailor pinned the hem with practiced fingers.,Int the tailor pinned the hem with practiced fingers.,3,2,0,9,0.5556,[-int] the [tailor->taylor] pinned the [-hem] with [practiced->practice] [fingers->finger],3,1,0,8,0.5,the [tailor->taylor] pinned the [-hem] with [practiced->practice] [fingers->finger]
s02_C_creak_D028,s02,C_creak,False,Salt crusted the windows of the beach,Salt crusted the windows of the beach house.,Salt crusted the windows of the beach house.,0,1,0,8,0.125,salt crusted the windows of the beach [-house],0,1,0,8,0.125,salt crusted the windows of the beach [-house]
s02_C_creak_D029,s02,C_creak,False,Their apartment smelled faintly of turpentine,Their apartment smelled faintly of turpentine.,Their apartment smelled faintly of turpentine.,0,0,0,6,0.0,their apartment smelled faintly of turpentine,0,0,0,6,0.0,their apartment smelled faintly of turpentine
s02_C_creak_D030,s02,C_creak,False,I instead motionless at the edge of the pond,A heron stood motionless at the edge of the pond.,A heron stood motionless at the edge of the pond.,2,1,0,10,0.3,[-a] [heron->i] [stood->instead] motionless at the edge of the pond,2,1,0,10,0.3,[-a] [heron->i] [stood->instead] motionless at the edge of the pond
s02_C_creak_D031,s02,C_creak,False,The clock in the hallway runs about four minutes fast,The clock in the hallway runs about four minutes fast.,The clock in the hallway runs about four minutes fast.,0,0,0,10,0.0,the clock in the hallway runs about four minutes fast,0,0,0,10,0.0,the clock in the hallway runs about four minutes fast
s02_C_creak_D032,s02,C_creak,False,He folded the newspaper and set it on the,He folded the newspaper and set it on the table.,He folded the newspaper and set it on the table.,0,1,0,10,0.1,he folded the newspaper and set it on the [-table],0,1,0,10,0.1,he folded the newspaper and set it on the [-table]
s02_C_creak_D033,s02,C_creak,False,Bright green algae covered the surface of the water,Bright green algae covered the surface of the water.,Bright green algae covered the surface of the water.,0,0,0,9,0.0,bright green algae covered the surface of the water,0,0,0,9,0.0,bright green algae covered the surface of the water
s02_C_creak_D034,s02,C_creak,False,The children traded stickers during the long bus ride,The children traded stickers during the long bus ride.,The children traded stickers during the long bus ride.,0,0,0,9,0.0,the children traded stickers during the long bus ride,0,0,0,9,0.0,the children traded stickers during the long bus ride
s02_C_creak_D035,s02,C_creak,False,Rain hammered the tin roof for most of the night,Rain hammered the tin roof for most of the night.,Rain hammered the tin roof for most of the night.,0,0,0,10,0.0,rain hammered the tin roof for most of the night,0,0,0,10,0.0,rain hammered the tin roof for most of the night
s02_C_creak_F001,s02,C_creak,False,I don't really know what she was thinking honestly,"I don't really know what she was thinking, honestly.","I don't really know what she was thinking, honestly.",0,0,0,9,0.0,i don't really know what she was thinking honestly,0,0,0,9,0.0,i don't really know what she was thinking honestly
s02_C_creak_F002,s02,C_creak,False,We ended up walking the whole way home,"We ended up walking the whole way home, anyway.","We ended up walking the whole way home, anyway.",0,1,0,9,0.1111,we ended up walking the whole way home [-anyway],0,1,0,9,0.1111,we ended up walking the whole way home [-anyway]
s02_C_creak_F003,s02,C_creak,False,It was one of those afternoons were nothing happened all,It was one of those afternoons where nothing happened at all.,It was one of those afternoons where nothing happened at all.,1,1,0,11,0.1818,it was one of those afternoons [where->were] nothing happened [-at] all,1,1,0,11,0.1818,it was one of those afternoons [where->were] nothing happened [-at] all
s02_C_creak_F004,s02,C_creak,True,He said that he called back but he never really did,"He said he'd call back, but he never really did.","He said that he'd call back, but he never really did.",2,0,0,11,0.1818,he said that [he'd->he] [call->called] back but he never really did,2,0,1,10,0.3,he said [+that] [he'd->he] [call->called] back but he never really did
s02_C_creak_F005,s02,C_creak,False,No thing fell apart before anyone noticed a,"The whole thing fell apart before anyone noticed, apparently.","The whole thing fell apart before anyone noticed, apparently.",2,1,0,9,0.3333,[-the] [whole->no] thing fell apart before anyone noticed [apparently->a],2,1,0,9,0.3333,[-the] [whole->no] thing fell apart before anyone noticed [apparently->a]
s02_C_creak_F006,s02,C_creak,False,Yes I guess that's just how it goes and,I guess that's just how it goes sometimes.,I guess that's just how it goes sometimes.,1,0,1,8,0.25,[+yes] i guess that's just how it goes [sometimes->and],1,0,1,8,0.25,[+yes] i guess that's just how it goes [sometimes->and]
s02_C_creak_F007,s02,C_creak,False,She left the party early and nobody said that,She left the party early and nobody said anything.,She left the party early and nobody said anything.,1,0,0,9,0.1111,she left the party early and nobody said [anything->that],1,0,0,9,0.1111,she left the party early and nobody said [anything->that]
s02_C_creak_F008,s02,C_creak,False,It's not that I mind it's just kind of strange,"It's not that I mind, it's just kind of strange.","It's not that I mind, it's just kind of strange.",0,0,0,10,0.0,it's not that i mind it's just kind of strange,0,0,0,10,0.0,it's not that i mind it's just kind of strange
s02_C_creak_F009,s02,C_creak,True,They moved out to Oregon a couple years ago,They moved out to Oregon a couple of years ago.,They moved out to Oregon a couple years ago.,0,0,0,9,0.0,they moved out to oregon a couple years ago,0,1,0,10,0.1,they moved out to oregon a couple [-of] years ago
s02_C_creak_F010,s02,C_creak,False,Nothing about that story adds up if you think about it,"Nothing about that story adds up, if you think about it.","Nothing about that story adds up, if you think about it.",0,0,0,11,0.0,nothing about that story adds up if you think about it,0,0,0,11,0.0,nothing about that story adds up if you think about it
s02_C_creak_F011,s02,C_creak,True,I've been meaning to write back for a while now,I'd been meaning to write back for a while now.,I've been meaning to write back for a while now.,0,0,0,10,0.0,i've been meaning to write back for a while now,1,0,0,10,0.1,[i'd->i've] been meaning to write back for a while now
s02_C_creak_F012,s02,C_creak,True,We sat in the car for maybe 20 minutes,We sat there in the car for maybe twenty minutes.,We sat in the car for maybe 20 minutes.,0,0,0,9,0.0,we sat in the car for maybe twenty minutes,0,1,0,10,0.1,we sat [-there] in the car for maybe twenty minutes
s02_C_creak_F013,s02,C_creak,False,He's been doing that same job for 11 years,He's been doing that same job for eleven years.,He's been doing that same job for eleven years.,0,0,0,9,0.0,he's been doing that same job for eleven years,0,0,0,9,0.0,he's been doing that same job for eleven years
s02_C_creak_F014,s02,C_creak,False,It rained the entire week we were on the island,It rained the entire week we were on the island.,It rained the entire week we were on the island.,0,0,0,10,0.0,it rained the entire week we were on the island,0,0,0,10,0.0,it rained the entire week we were on the island
s02_C_creak_F015,s02,C_creak,False,I never learned how to swim which is,"I never learned how to swim, which is embarrassing.","I never learned how to swim, which is embarrassing.",0,1,0,9,0.1111,i never learned how to swim which is [-embarrassing],0,1,0,9,0.1111,i never learned how to swim which is [-embarrassing]
s02_C_creak_F016,s02,C_creak,False,Oh that's pretty much all anyone talked about,That's pretty much all anyone talked about afterward.,That's pretty much all anyone talked about afterward.,0,1,1,8,0.25,[+oh] that's pretty much all anyone talked about [-afterward],0,1,1,8,0.25,[+oh] that's pretty much all anyone talked about [-afterward]
s02_C_creak_F017,s02,C_creak,False,She kept apologizing even though it wasn't her fault,She kept apologizing even though it wasn't her fault.,She kept apologizing even though it wasn't her fault.,0,0,0,9,0.0,she kept apologizing even though it wasn't her fault,0,0,0,9,0.0,she kept apologizing even though it wasn't her fault
s02_C_creak_F018,s02,C_creak,False,The apartment was smaller than we expected obviously,"The apartment was smaller than we expected, obviously.","The apartment was smaller than we expected, obviously.",0,0,0,8,0.0,the apartment was smaller than we expected obviously,0,0,0,8,0.0,the apartment was smaller than we expected obviously
s02_C_creak_F019,s02,C_creak,False,I think I left my keys somewhere in the stairwell,I think I left my keys somewhere in the stairwell.,I think I left my keys somewhere in the stairwell.,0,0,0,10,0.0,i think i left my keys somewhere in the stairwell,0,0,0,10,0.0,i think i left my keys somewhere in the stairwell
s02_C_creak_F020,s02,C_creak,False,It turned out fine more or less in the end,"It turned out fine, more or less, in the end.","It turned out fine, more or less, in the end.",0,0,0,10,0.0,it turned out fine more or less in the end,0,0,0,10,0.0,it turned out fine more or less in the end
s02_C_creak_F021,s02,C_creak,False,Nobody warned us about the traffic on the way in,Nobody warned us about the traffic on the way in.,Nobody warned us about the traffic on the way in.,0,0,0,10,0.0,nobody warned us about the traffic on the way in,0,0,0,10,0.0,nobody warned us about the traffic on the way in
s02_C_creak_F022,s02,C_creak,False,He mentioned it once said they never brought it up again,He mentioned it once and then never brought it up again.,He mentioned it once and then never brought it up again.,2,0,0,11,0.1818,he mentioned it once [and->said] [then->they] never brought it up again,2,0,0,11,0.1818,he mentioned it once [and->said] [then->they] never brought it up again
s02_C_creak_F023,s02,C_creak,False,We were both too tired to argue about it,We were both too tired to argue about it anymore.,We were both too tired to argue about it anymore.,0,1,0,10,0.1,we were both too tired to argue about it [-anymore],0,1,0,10,0.1,we were both too tired to argue about it [-anymore]
s02_C_creak_F024,s02,C_creak,False,And I've been putting that conversation off for months,I've been putting that conversation off for months.,I've been putting that conversation off for months.,0,0,1,8,0.125,[+and] i've been putting that conversation off for months,0,0,1,8,0.125,[+and] i've been putting that conversation off for months
s02_C_creak_F025,s02,C_creak,False,It felt like the longest week of the entire summer,It felt like the longest week of the entire summer.,It felt like the longest week of the entire summer.,0,0,0,10,0.0,it felt like the longest week of the entire summer,0,0,0,10,0.0,it felt like the longest week of the entire summer
